"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Life_stage","Number_counted","Zoop_density","Zoop_biomass","na.rm"
"11091","20010808-27-918",2001-08-08,"27-918","Ergasilus_wo_eggs","Older",0,0,0,TRUE
"11092","20010808-27-918",2001-08-08,"27-918","Eucyclops_w_eggs","Older",0,0,0,TRUE
"11093","20010808-27-918",2001-08-08,"27-918","Eucyclops_w_eggs","Younger",0,0,0,TRUE
"11094","20010808-27-918",2001-08-08,"27-918","Eucyclops_wo_eggs","Older",0,0,0,TRUE
"11095","20010808-27-918",2001-08-08,"27-918","Eucyclops_wo_eggs","Younger",0,0,0,TRUE
"11096","20010808-27-918",2001-08-08,"27-918","H_gibberum_w_eggs","Older",0,0,0,TRUE
"11097","20010808-27-918",2001-08-08,"27-918","H_gibberum_wo_eggs","Older",0,0,0,TRUE
"11098","20010808-27-918",2001-08-08,"27-918","Kellicottia","Older",42,2.52692757193847,0.156669509460185,TRUE
"11099","20010808-27-918",2001-08-08,"27-918","Keratella","Older",21,1.26346378596923,0.138981016456616,TRUE
"11100","20010808-27-918",2001-08-08,"27-918","L_ashlandi_eggs","Egg",0,0,0,TRUE
"11101","20010808-27-918",2001-08-08,"27-918","L_ashlandi_w_eggs","Older",0,0,0,TRUE
"11102","20010808-27-918",2001-08-08,"27-918","L_ashlandi_w_eggs","Younger",0,0,0,TRUE
"11103","20010808-27-918",2001-08-08,"27-918","L_ashlandi_wo_eggs","Older",0,0,0,TRUE
"11104","20010808-27-918",2001-08-08,"27-918","L_ashlandi_wo_eggs","Younger",0,0,0,TRUE
"11105","20010808-27-918",2001-08-08,"27-918","L_kindti_eggs","Egg",0,0,0,TRUE
"11106","20010808-27-918",2001-08-08,"27-918","L_kindti_w_eggs","Older",0,0,0,TRUE
"11107","20010808-27-918",2001-08-08,"27-918","L_kindti_wo_eggs","Older",12,0.721979306268134,4.51395229966805,TRUE
"11108","20010808-27-918",2001-08-08,"27-918","L_macrurus_adult","Older",0,0,0,TRUE
"11109","20010808-27-918",2001-08-08,"27-918","L_macrurus_adult","Younger",0,0,0,TRUE
"11110","20010808-27-918",2001-08-08,"27-918","L_macrurus_immature","Younger",0,0,0,TRUE
"11111","20010808-27-918",2001-08-08,"27-918","L_minutus_eggs","Egg",0,0,0,TRUE
"11112","20010808-27-918",2001-08-08,"27-918","L_minutus_w_eggs","Older",0,0,0,TRUE
"11113","20010808-27-918",2001-08-08,"27-918","L_minutus_w_eggs","Younger",0,0,0,TRUE
"11114","20010808-27-918",2001-08-08,"27-918","L_minutus_wo_eggs","Older",0,0,0,TRUE
"11115","20010808-27-918",2001-08-08,"27-918","L_minutus_wo_eggs","Younger",0,0,0,TRUE
"11116","20010808-27-918",2001-08-08,"27-918","L_sicilis_eggs","Egg",40,2.40659768756045,0.277962032913232,TRUE
"11117","20010808-27-918",2001-08-08,"27-918","L_sicilis_w_eggs","Older",0,0,0,TRUE
"11118","20010808-27-918",2001-08-08,"27-918","L_sicilis_w_eggs","Younger",1,0.0601649421890112,0.290509952826939,TRUE
"11119","20010808-27-918",2001-08-08,"27-918","L_sicilis_wo_eggs","Older",0,0,0,TRUE
"11120","20010808-27-918",2001-08-08,"27-918","L_sicilis_wo_eggs","Younger",2,0.120329884378022,0.5122068125483,TRUE
"11121","20010808-27-918",2001-08-08,"27-918","L_siciloides_eggs","Egg",0,0,0,TRUE
"11122","20010808-27-918",2001-08-08,"27-918","L_siciloides_w_eggs","Older",0,0,0,TRUE
"11123","20010808-27-918",2001-08-08,"27-918","L_siciloides_w_eggs","Younger",0,0,0,TRUE
"11124","20010808-27-918",2001-08-08,"27-918","L_siciloides_wo_eggs","Older",0,0,0,TRUE
"11125","20010808-27-918",2001-08-08,"27-918","L_siciloides_wo_eggs","Younger",0,0,0,TRUE
"11126","20010808-27-918",2001-08-08,"27-918","Loose_Bosmina_eggs","Egg",0,0,0,TRUE
"11127","20010808-27-918",2001-08-08,"27-918","Loose_Cladoceran_eggs","Egg",0,0,0,TRUE
"11128","20010808-27-918",2001-08-08,"27-918","Loose_Copepod_eggs","Egg",0,0,0,TRUE
"11129","20010808-27-918",2001-08-08,"27-918","Loose_Daphnia_eggs","Egg",0,0,0,TRUE
"11130","20010808-27-918",2001-08-08,"27-918","M_edax_eggs","Egg",0,0,0,TRUE
"11131","20010808-27-918",2001-08-08,"27-918","M_edax_w_eggs","Older",0,0,0,TRUE
"11132","20010808-27-918",2001-08-08,"27-918","M_edax_w_eggs","Younger",0,0,0,TRUE
"11133","20010808-27-918",2001-08-08,"27-918","M_edax_wo_eggs","Older",2,0.120329884378022,0.317928033724121,TRUE
"11134","20010808-27-918",2001-08-08,"27-918","M_edax_wo_eggs","Younger",0,0,0,TRUE
"11135","20010808-27-918",2001-08-08,"27-918","Moina_w_eggs","Older",0,0,0,TRUE
"11136","20010808-27-918",2001-08-08,"27-918","Moina_wo_eggs","Older",0,0,0,TRUE
"11137","20010808-27-918",2001-08-08,"27-918","O_birgei_w_eggs","Older",0,0,0,TRUE
"11138","20010808-27-918",2001-08-08,"27-918","O_birgei_wo_eggs","Older",0,0,0,TRUE
"11139","20010808-27-918",2001-08-08,"27-918","P_poppei_w_eggs","Older",0,0,0,TRUE
"11140","20010808-27-918",2001-08-08,"27-918","P_poppei_wo_eggs","Older",0,0,0,TRUE
"11141","20010808-27-918",2001-08-08,"27-918","Ploesoma_sp.","Older",415,24.9684510084396,15.2806920171651,TRUE
"11142","20010808-27-918",2001-08-08,"27-918","Polyarthra","Older",1176,70.7539720142771,52.3579392905651,TRUE
"11143","20010808-27-918",2001-08-08,"27-918","Rare_Cladoceran_eggs","Egg",0,0,0,TRUE
"11144","20010808-27-918",2001-08-08,"27-918","Rare_Copepod_eggs","Egg",0,0,0,TRUE
"11145","20010808-27-918",2001-08-08,"27-918","S_oregonensis_eggs","Egg",0,0,0,TRUE
"11146","20010808-27-918",2001-08-08,"27-918","S_oregonensis_w_eggs","Older",0,0,0,TRUE
"11147","20010808-27-918",2001-08-08,"27-918","S_oregonensis_w_eggs","Younger",0,0,0,TRUE
"11148","20010808-27-918",2001-08-08,"27-918","S_oregonensis_wo_eggs","Older",0,0,0,TRUE
"11149","20010808-27-918",2001-08-08,"27-918","S_oregonensis_wo_eggs","Younger",0,0,0,TRUE
"11150","20010808-27-918",2001-08-08,"27-918","S_pallidus_w_eggs","Older",0,0,0,TRUE
"11151","20010808-27-918",2001-08-08,"27-918","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"11152","20010808-27-918",2001-08-08,"27-918","S_reighardi_w_eggs","Older",0,0,0,TRUE
"11153","20010808-27-918",2001-08-08,"27-918","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"11154","20010808-27-918",2001-08-08,"27-918","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"11155","20010808-27-918",2001-08-08,"27-918","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"11156","20010808-27-918",2001-08-08,"27-918","Simocephalus_w_eggs","Older",0,0,0,TRUE
"11157","20010808-27-918",2001-08-08,"27-918","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"11158","20010808-27-918",2001-08-08,"27-918","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"11159","20010808-27-918",2001-08-08,"27-918","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"11160","20010808-27-918",2001-08-08,"27-918","T_prasinus_mexicanus_wo_eggs","Older",1,0.0601649421890112,0.0400182914128654,TRUE
"11161","20010808-27-918",2001-08-08,"27-918","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"11162","20010808-27-918",2001-08-08,"27-918","Temoridae_immature","Younger",0,0,0,TRUE
"11163","20010808-27-918",2001-08-08,"27-918","Unidentified_Cladoceran","Older",0,0,0,TRUE
"11164","20010808-27-918",2001-08-08,"27-918","Unidentified_Daphnia","Older",0,0,0,TRUE
"11165","20010808-27-918",2001-08-08,"27-918","Unidentified_Rotifers","Older",2289,137.717552670647,60.4580056224138,TRUE
"11166","20010808-29-905",2001-08-08,"29-905","A_vernalis_eggs","Egg",0,0,0,TRUE
"11167","20010808-29-905",2001-08-08,"29-905","A_vernalis_w_eggs","Older",0,0,0,TRUE
"11168","20010808-29-905",2001-08-08,"29-905","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"11169","20010808-29-905",2001-08-08,"29-905","A_vernalis_wo_eggs","Older",1,0.0322751307723749,0.101398603418148,TRUE
"11170","20010808-29-905",2001-08-08,"29-905","A_vernalis_wo_eggs","Younger",4,0.129100523089499,0.0844748912700421,TRUE
"11171","20010808-29-905",2001-08-08,"29-905","Alona_w_eggs","Older",0,0,0,TRUE
"11172","20010808-29-905",2001-08-08,"29-905","Alona_wo_eggs","Older",0,0,0,TRUE
"11173","20010808-29-905",2001-08-08,"29-905","Asplanchna","Older",48,1.54920627707399,0.247873004331839,TRUE
"11174","20010808-29-905",2001-08-08,"29-905","B_coregoni_eggs","Egg",0,0,0,TRUE
"11175","20010808-29-905",2001-08-08,"29-905","B_coregoni_w_eggs","Older",0,0,0,TRUE
"11176","20010808-29-905",2001-08-08,"29-905","B_coregoni_wo_eggs","Older",2,0.0645502615447497,0.0735933302970705,TRUE
"11177","20010808-29-905",2001-08-08,"29-905","B_longimanus_w_eggs","Older",0,0,0,TRUE
"11178","20010808-29-905",2001-08-08,"29-905","B_longimanus_wo_eggs","Older",0,0,0,TRUE
"11179","20010808-29-905",2001-08-08,"29-905","B_longirostris_eggs","Egg",118,3.80846543114023,1.94231736988152,TRUE
"11180","20010808-29-905",2001-08-08,"29-905","B_longirostris_w_eggs","Older",52,1.67830680016349,2.37797273712695,TRUE
"11181","20010808-29-905",2001-08-08,"29-905","B_longirostris_wo_eggs","Older",55,1.77513219248062,1.10013080418607,TRUE
"11182","20010808-29-905",2001-08-08,"29-905","Brachionus","Older",8,0.258201046178999,0.0516402092357998,TRUE
"11183","20010808-29-905",2001-08-08,"29-905","C_pengoi_w_eggs","Older",0,0,0,TRUE
"11184","20010808-29-905",2001-08-08,"29-905","C_pengoi_wo_eggs","Older",0,0,0,TRUE
"11185","20010808-29-905",2001-08-08,"29-905","C_scutifer_w_eggs","Older",0,0,0,TRUE
"11186","20010808-29-905",2001-08-08,"29-905","C_scutifer_wo_eggs","Older",0,0,0,TRUE
"11187","20010808-29-905",2001-08-08,"29-905","Calanoid_nauplii","Nauplii",25,0.806878269309371,0.104932911343602,TRUE
"11188","20010808-29-905",2001-08-08,"29-905","Calanoida_unclass","Younger",17,0.548677223130373,0.73520378879428,TRUE
"11189","20010808-29-905",2001-08-08,"29-905","Canthocamptus_nauplii","Nauplii",0,0,0,TRUE
"11190","20010808-29-905",2001-08-08,"29-905","Canthocamptus_w_eggs","Older",0,0,0,TRUE
"11191","20010808-29-905",2001-08-08,"29-905","Canthocamptus_wo_eggs","Older",0,0,0,TRUE
"11192","20010808-29-905",2001-08-08,"29-905","Ceriodaphnia_eggs","Egg",0,0,0,TRUE
"11193","20010808-29-905",2001-08-08,"29-905","Ceriodaphnia_w_eggs","Older",0,0,0,TRUE
"11194","20010808-29-905",2001-08-08,"29-905","Ceriodaphnia_wo_eggs","Older",0,0,0,TRUE
"11195","20010808-29-905",2001-08-08,"29-905","Chydorids_w_eggs","Older",0,0,0,TRUE
"11196","20010808-29-905",2001-08-08,"29-905","Chydorids_wo_eggs","Older",0,0,0,TRUE
"11197","20010808-29-905",2001-08-08,"29-905","Cyclopidae_immature","Younger",0,0,0,TRUE
"11198","20010808-29-905",2001-08-08,"29-905","Cyclopoid_nauplii","Nauplii",23,0.742328007764622,0.0974452332349444,TRUE
"11199","20010808-29-905",2001-08-08,"29-905","Cyclopoida_unclass","Younger",10,0.322751307723749,0.20433615545621,TRUE
"11200","20010808-29-905",2001-08-08,"29-905","D_ambigua_w_eggs","Older",0,0,0,TRUE
"11201","20010808-29-905",2001-08-08,"29-905","D_ambigua_wo_eggs","Older",0,0,0,TRUE
"11202","20010808-29-905",2001-08-08,"29-905","D_longiremis_w_eggs","Older",0,0,0,TRUE
"11203","20010808-29-905",2001-08-08,"29-905","D_longiremis_wo_eggs","Older",0,0,0,TRUE
"11204","20010808-29-905",2001-08-08,"29-905","D_lumholtzi_w_eggs","Older",0,0,0,TRUE
"11205","20010808-29-905",2001-08-08,"29-905","D_lumholtzi_wo_eggs","Older",0,0,0,TRUE
"11206","20010808-29-905",2001-08-08,"29-905","D_mendotae_eggs","Egg",0,0,0,TRUE
"11207","20010808-29-905",2001-08-08,"29-905","D_mendotae_w_eggs","Older",0,0,0,TRUE
"11208","20010808-29-905",2001-08-08,"29-905","D_mendotae_wo_eggs","Older",0,0,0,TRUE
"11209","20010808-29-905",2001-08-08,"29-905","D_parvula_w_eggs","Older",0,0,0,TRUE
"11210","20010808-29-905",2001-08-08,"29-905","D_parvula_wo_eggs","Older",0,0,0,TRUE
"11211","20010808-29-905",2001-08-08,"29-905","D_pulex_w_eggs","Older",0,0,0,TRUE
"11212","20010808-29-905",2001-08-08,"29-905","D_pulex_wo_eggs","Older",0,0,0,TRUE
"11213","20010808-29-905",2001-08-08,"29-905","D_retrocurva_eggs","Egg",3,0.0968253923171246,0.0570011084570912,TRUE
"11214","20010808-29-905",2001-08-08,"29-905","D_retrocurva_w_eggs","Older",1,0.0322751307723749,0.0948640651362743,TRUE
"11215","20010808-29-905",2001-08-08,"29-905","D_retrocurva_wo_eggs","Older",2,0.0645502615447497,0.057857953022301,TRUE
"11216","20010808-29-905",2001-08-08,"29-905","D_schodleri_w_eggs","Older",0,0,0,TRUE
"11217","20010808-29-905",2001-08-08,"29-905","D_schodleri_wo_eggs","Older",0,0,0,TRUE
"11218","20010808-29-905",2001-08-08,"29-905","D_thomasi_eggs","Egg",0,0,0,TRUE
"11219","20010808-29-905",2001-08-08,"29-905","D_thomasi_w_eggs","Older",0,0,0,TRUE
"11220","20010808-29-905",2001-08-08,"29-905","D_thomasi_w_eggs","Younger",0,0,0,TRUE
"11221","20010808-29-905",2001-08-08,"29-905","D_thomasi_wo_eggs","Older",0,0,0,TRUE
"11222","20010808-29-905",2001-08-08,"29-905","D_thomasi_wo_eggs","Younger",0,0,0,TRUE
"11223","20010808-29-905",2001-08-08,"29-905","Diaphanosoma_eggs","Egg",4,0.129100523089499,0.0864973504699646,TRUE
"11224","20010808-29-905",2001-08-08,"29-905","Diaphanosoma_w_eggs","Older",2,0.0645502615447497,0.237967215844016,TRUE
"11225","20010808-29-905",2001-08-08,"29-905","Diaphanosoma_wo_eggs","Older",2,0.0645502615447497,0.128717038138725,TRUE
"11226","20010808-29-905",2001-08-08,"29-905","Diaptomidae_immature","Younger",0,0,0,TRUE
"11227","20010808-29-905",2001-08-08,"29-905","Dreissena_veligers","Veliger",3768,121.612692750308,56.5499021288934,TRUE
"11228","20010808-29-905",2001-08-08,"29-905","E_carolleeae_eggs","Egg",0,0,0,TRUE
"11229","20010808-29-905",2001-08-08,"29-905","E_carolleeae_w_eggs","Older",0,0,0,TRUE
"11230","20010808-29-905",2001-08-08,"29-905","E_carolleeae_w_eggs","Younger",0,0,0,TRUE
"11231","20010808-29-905",2001-08-08,"29-905","E_carolleeae_wo_eggs","Older",2,0.0645502615447497,0.202732988101631,TRUE
"11232","20010808-29-905",2001-08-08,"29-905","E_carolleeae_wo_eggs","Younger",5,0.161375653861874,0.26482561889792,TRUE
"11233","20010808-29-905",2001-08-08,"29-905","E_lacustris","Older",0,0,0,TRUE
"11234","20010808-29-905",2001-08-08,"29-905","E_lacustris","Younger",1,0.0322751307723749,0.0409001971376772,TRUE
"11235","20010808-29-905",2001-08-08,"29-905","Ergasilus_w_eggs","Older",0,0,0,TRUE
"11236","20010808-29-905",2001-08-08,"29-905","Ergasilus_wo_eggs","Older",0,0,0,TRUE
"11237","20010808-29-905",2001-08-08,"29-905","Eucyclops_w_eggs","Older",0,0,0,TRUE
"11238","20010808-29-905",2001-08-08,"29-905","Eucyclops_w_eggs","Younger",0,0,0,TRUE
"11239","20010808-29-905",2001-08-08,"29-905","Eucyclops_wo_eggs","Older",0,0,0,TRUE
"11240","20010808-29-905",2001-08-08,"29-905","Eucyclops_wo_eggs","Younger",0,0,0,TRUE
"11241","20010808-29-905",2001-08-08,"29-905","H_gibberum_w_eggs","Older",0,0,0,TRUE
"11242","20010808-29-905",2001-08-08,"29-905","H_gibberum_wo_eggs","Older",0,0,0,TRUE
"11243","20010808-29-905",2001-08-08,"29-905","Kellicottia","Older",4,0.129100523089499,0.00800423243154896,TRUE
"11244","20010808-29-905",2001-08-08,"29-905","Keratella","Older",32,1.032804184716,0.113608460318759,TRUE
"11245","20010808-29-905",2001-08-08,"29-905","L_ashlandi_eggs","Egg",0,0,0,TRUE
"11246","20010808-29-905",2001-08-08,"29-905","L_ashlandi_w_eggs","Older",0,0,0,TRUE
"11247","20010808-29-905",2001-08-08,"29-905","L_ashlandi_w_eggs","Younger",0,0,0,TRUE
"11248","20010808-29-905",2001-08-08,"29-905","L_ashlandi_wo_eggs","Older",0,0,0,TRUE
"11249","20010808-29-905",2001-08-08,"29-905","L_ashlandi_wo_eggs","Younger",0,0,0,TRUE
"11250","20010808-29-905",2001-08-08,"29-905","L_kindti_eggs","Egg",0,0,0,TRUE
"11251","20010808-29-905",2001-08-08,"29-905","L_kindti_w_eggs","Older",0,0,0,TRUE
"11252","20010808-29-905",2001-08-08,"29-905","L_kindti_wo_eggs","Older",25,0.806878269309371,3.06311913763857,TRUE
"11253","20010808-29-905",2001-08-08,"29-905","L_macrurus_adult","Older",0,0,0,TRUE
"11254","20010808-29-905",2001-08-08,"29-905","L_macrurus_adult","Younger",0,0,0,TRUE
"11255","20010808-29-905",2001-08-08,"29-905","L_macrurus_immature","Younger",0,0,0,TRUE
"11256","20010808-29-905",2001-08-08,"29-905","L_minutus_eggs","Egg",0,0,0,TRUE
"11257","20010808-29-905",2001-08-08,"29-905","L_minutus_w_eggs","Older",0,0,0,TRUE
"11258","20010808-29-905",2001-08-08,"29-905","L_minutus_w_eggs","Younger",0,0,0,TRUE
"11259","20010808-29-905",2001-08-08,"29-905","L_minutus_wo_eggs","Older",0,0,0,TRUE
"11260","20010808-29-905",2001-08-08,"29-905","L_minutus_wo_eggs","Younger",0,0,0,TRUE
"11261","20010808-29-905",2001-08-08,"29-905","L_sicilis_eggs","Egg",0,0,0,TRUE
"11262","20010808-29-905",2001-08-08,"29-905","L_sicilis_w_eggs","Older",0,0,0,TRUE
"11263","20010808-29-905",2001-08-08,"29-905","L_sicilis_w_eggs","Younger",0,0,0,TRUE
"11264","20010808-29-905",2001-08-08,"29-905","L_sicilis_wo_eggs","Older",0,0,0,TRUE
"11265","20010808-29-905",2001-08-08,"29-905","L_sicilis_wo_eggs","Younger",0,0,0,TRUE
"11266","20010808-29-905",2001-08-08,"29-905","L_siciloides_eggs","Egg",0,0,0,TRUE
"11267","20010808-29-905",2001-08-08,"29-905","L_siciloides_w_eggs","Older",0,0,0,TRUE
"11268","20010808-29-905",2001-08-08,"29-905","L_siciloides_w_eggs","Younger",0,0,0,TRUE
"11269","20010808-29-905",2001-08-08,"29-905","L_siciloides_wo_eggs","Older",0,0,0,TRUE
"11270","20010808-29-905",2001-08-08,"29-905","L_siciloides_wo_eggs","Younger",0,0,0,TRUE
"11271","20010808-29-905",2001-08-08,"29-905","Loose_Bosmina_eggs","Egg",0,0,0,TRUE
"11272","20010808-29-905",2001-08-08,"29-905","Loose_Cladoceran_eggs","Egg",0,0,0,TRUE
"11273","20010808-29-905",2001-08-08,"29-905","Loose_Copepod_eggs","Egg",0,0,0,TRUE
"11274","20010808-29-905",2001-08-08,"29-905","Loose_Daphnia_eggs","Egg",0,0,0,TRUE
"11275","20010808-29-905",2001-08-08,"29-905","M_edax_eggs","Egg",0,0,0,TRUE
"11276","20010808-29-905",2001-08-08,"29-905","M_edax_w_eggs","Older",0,0,0,TRUE
"11277","20010808-29-905",2001-08-08,"29-905","M_edax_w_eggs","Younger",0,0,0,TRUE
"11278","20010808-29-905",2001-08-08,"29-905","M_edax_wo_eggs","Older",1,0.0322751307723749,0.0796827060815683,TRUE
"11279","20010808-29-905",2001-08-08,"29-905","M_edax_wo_eggs","Younger",1,0.0322751307723749,0.0246415444954888,TRUE
"11280","20010808-29-905",2001-08-08,"29-905","Moina_w_eggs","Older",0,0,0,TRUE
"11281","20010808-29-905",2001-08-08,"29-905","Moina_wo_eggs","Older",0,0,0,TRUE
"11282","20010808-29-905",2001-08-08,"29-905","O_birgei_w_eggs","Older",0,0,0,TRUE
"11283","20010808-29-905",2001-08-08,"29-905","O_birgei_wo_eggs","Older",0,0,0,TRUE
"11284","20010808-29-905",2001-08-08,"29-905","P_poppei_w_eggs","Older",0,0,0,TRUE
"11285","20010808-29-905",2001-08-08,"29-905","P_poppei_wo_eggs","Older",0,0,0,TRUE
"11286","20010808-29-905",2001-08-08,"29-905","Ploesoma_sp.","Older",216,6.97142824683297,4.26651408706178,TRUE
"11287","20010808-29-905",2001-08-08,"29-905","Polyarthra","Older",1468,47.3798919738463,35.0611200606463,TRUE
"11288","20010808-29-905",2001-08-08,"29-905","Rare_Cladoceran_eggs","Egg",0,0,0,TRUE
"11289","20010808-29-905",2001-08-08,"29-905","Rare_Copepod_eggs","Egg",0,0,0,TRUE
"11290","20010808-29-905",2001-08-08,"29-905","S_oregonensis_eggs","Egg",0,0,0,TRUE
"11291","20010808-29-905",2001-08-08,"29-905","S_oregonensis_w_eggs","Older",0,0,0,TRUE
"11292","20010808-29-905",2001-08-08,"29-905","S_oregonensis_w_eggs","Younger",0,0,0,TRUE
"11293","20010808-29-905",2001-08-08,"29-905","S_oregonensis_wo_eggs","Older",0,0,0,TRUE
"11294","20010808-29-905",2001-08-08,"29-905","S_oregonensis_wo_eggs","Younger",0,0,0,TRUE
"11295","20010808-29-905",2001-08-08,"29-905","S_pallidus_w_eggs","Older",0,0,0,TRUE
"11296","20010808-29-905",2001-08-08,"29-905","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"11297","20010808-29-905",2001-08-08,"29-905","S_reighardi_w_eggs","Older",0,0,0,TRUE
"11298","20010808-29-905",2001-08-08,"29-905","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"11299","20010808-29-905",2001-08-08,"29-905","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"11300","20010808-29-905",2001-08-08,"29-905","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"11301","20010808-29-905",2001-08-08,"29-905","Simocephalus_w_eggs","Older",0,0,0,TRUE
"11302","20010808-29-905",2001-08-08,"29-905","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"11303","20010808-29-905",2001-08-08,"29-905","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"11304","20010808-29-905",2001-08-08,"29-905","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"11305","20010808-29-905",2001-08-08,"29-905","T_prasinus_mexicanus_wo_eggs","Older",1,0.0322751307723749,0.0284713733033661,TRUE
"11306","20010808-29-905",2001-08-08,"29-905","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"11307","20010808-29-905",2001-08-08,"29-905","Temoridae_immature","Younger",0,0,0,TRUE
"11308","20010808-29-905",2001-08-08,"29-905","Unidentified_Cladoceran","Older",0,0,0,TRUE
"11309","20010808-29-905",2001-08-08,"29-905","Unidentified_Daphnia","Older",0,0,0,TRUE
"11310","20010808-29-905",2001-08-08,"29-905","Unidentified_Rotifers","Older",1184,38.2137548344918,16.7758383723419,TRUE
"11311","20010808-3-996",2001-08-08,"3-996","A_vernalis_eggs","Egg",0,0,0,TRUE
"11312","20010808-3-996",2001-08-08,"3-996","A_vernalis_w_eggs","Older",0,0,0,TRUE
"11313","20010808-3-996",2001-08-08,"3-996","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"11314","20010808-3-996",2001-08-08,"3-996","A_vernalis_wo_eggs","Older",0,0,0,TRUE
"11315","20010808-3-996",2001-08-08,"3-996","A_vernalis_wo_eggs","Younger",2,0.0773549256715858,0.0629030903893791,TRUE
"11316","20010808-3-996",2001-08-08,"3-996","Alona_w_eggs","Older",0,0,0,TRUE
"11317","20010808-3-996",2001-08-08,"3-996","Alona_wo_eggs","Older",0,0,0,TRUE
"11318","20010808-3-996",2001-08-08,"3-996","Asplanchna","Older",1470,56.8558703686156,9.09693925897849,TRUE
"11319","20010808-3-996",2001-08-08,"3-996","B_coregoni_eggs","Egg",78,3.01684210119185,3.30434715343543,TRUE
"11320","20010808-3-996",2001-08-08,"3-996","B_coregoni_w_eggs","Older",23,0.889581645223237,1.6577664440552,TRUE
"11321","20010808-3-996",2001-08-08,"3-996","B_coregoni_wo_eggs","Older",88,3.40361672954977,4.20329367697888,TRUE
"11322","20010808-3-996",2001-08-08,"3-996","B_longimanus_w_eggs","Older",0,0,0,TRUE
"11323","20010808-3-996",2001-08-08,"3-996","B_longimanus_wo_eggs","Older",0,0,0,TRUE
"11324","20010808-3-996",2001-08-08,"3-996","B_longirostris_eggs","Egg",34,1.31503373641696,0.670667205572649,TRUE
"11325","20010808-3-996",2001-08-08,"3-996","B_longirostris_w_eggs","Older",14,0.5414844797011,0.667126142856042,TRUE
"11326","20010808-3-996",2001-08-08,"3-996","B_longirostris_wo_eggs","Older",15,0.580161942536893,0.389076400851122,TRUE
"11327","20010808-3-996",2001-08-08,"3-996","Brachionus","Older",7,0.27074223985055,0.0541484479701101,TRUE
"11328","20010808-3-996",2001-08-08,"3-996","C_pengoi_w_eggs","Older",0,0,0,TRUE
"11329","20010808-3-996",2001-08-08,"3-996","C_pengoi_wo_eggs","Older",0,0,0,TRUE
"11330","20010808-3-996",2001-08-08,"3-996","C_scutifer_w_eggs","Older",0,0,0,TRUE
"11331","20010808-3-996",2001-08-08,"3-996","C_scutifer_wo_eggs","Older",0,0,0,TRUE
"11332","20010808-3-996",2001-08-08,"3-996","Calanoid_nauplii","Nauplii",413,15.9737921511825,3.10376252033288,TRUE
"11333","20010808-3-996",2001-08-08,"3-996","Calanoida_unclass","Younger",11,0.425452091193722,0.450399420738789,TRUE
"11334","20010808-3-996",2001-08-08,"3-996","Canthocamptus_nauplii","Nauplii",0,0,0,TRUE
"11335","20010808-3-996",2001-08-08,"3-996","Canthocamptus_w_eggs","Older",0,0,0,TRUE
"11336","20010808-3-996",2001-08-08,"3-996","Canthocamptus_wo_eggs","Older",0,0,0,TRUE
"11337","20010808-3-996",2001-08-08,"3-996","Ceriodaphnia_eggs","Egg",0,0,0,TRUE
"11338","20010808-3-996",2001-08-08,"3-996","Ceriodaphnia_w_eggs","Older",0,0,0,TRUE
"11339","20010808-3-996",2001-08-08,"3-996","Ceriodaphnia_wo_eggs","Older",0,0,0,TRUE
"11340","20010808-3-996",2001-08-08,"3-996","Chydorids_w_eggs","Older",0,0,0,TRUE
"11341","20010808-3-996",2001-08-08,"3-996","Chydorids_wo_eggs","Older",0,0,0,TRUE
"11342","20010808-3-996",2001-08-08,"3-996","Cyclopidae_immature","Younger",0,0,0,TRUE
"11343","20010808-3-996",2001-08-08,"3-996","Cyclopoid_nauplii","Nauplii",282,10.9070445196936,2.0478339403154,TRUE
"11344","20010808-3-996",2001-08-08,"3-996","Cyclopoida_unclass","Younger",86,3.32626180387819,2.32798111090074,TRUE
"11345","20010808-3-996",2001-08-08,"3-996","D_ambigua_w_eggs","Older",0,0,0,TRUE
"11346","20010808-3-996",2001-08-08,"3-996","D_ambigua_wo_eggs","Older",0,0,0,TRUE
"11347","20010808-3-996",2001-08-08,"3-996","D_longiremis_w_eggs","Older",0,0,0,TRUE
"11348","20010808-3-996",2001-08-08,"3-996","D_longiremis_wo_eggs","Older",0,0,0,TRUE
