"","Sample_ID","biop_152_names","Sample_date","Sample_site","biop_152_codes","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg"
"33003","20190730-27-918","Li.Macrur",2019-07-30,"27-918","52",0,0,0,NA
"33004","20190730-27-918","Meso.edax",2019-07-30,"27-918","40",4,0.0827596366355394,0.198654118303984,0.7011
"33005","20190730-27-918","othercala",2019-07-30,"27-918","9993",74,1.53105327775748,3.02926098082934,0.525825
"33006","20190730-27-918","othercyclo",2019-07-30,"27-918","9992",60,1.24139454953309,1.47411379172501,0.4428
"33007","20190730-27-918","Pa.F.Pop",2019-07-30,"27-918","186",0,0,0,NA
"33008","20190730-27-918","rotifer",2019-07-30,"27-918","9995",821,16.9864154194445,10.4845907763557,NA
"33009","20190730-27-918","S.Cal.Cp",2019-07-30,"27-918","811",0,0,0,NA
"33010","20190730-27-918","Sc.Kingi",2019-07-30,"27-918","191",0,0,0,NA
"33011","20190730-27-918","Sida.Crys",2019-07-30,"27-918","128",0,0,0,NA
"33012","20190730-27-918","Simo.Ser",2019-07-30,"27-918","168",0,0,0,NA
"33013","20190730-27-918","unkclad.d",2019-07-30,"27-918","990",0,0,0,NA
"33014","20190730-27-918","Veligers",2019-07-30,"27-918","234",1187,24.5589221715963,11.4198988097923,0.1599
"33015","20190730-37-890","Ac.Harp",2019-07-30,"37-890","161",0,0,0,NA
"33016","20190730-37-890","Acan.vern",2019-07-30,"37-890","34",10,5.38407863339162,17.5735197725665,0.738
"33017","20190730-37-890","Alona.sp",2019-07-30,"37-890","181",0,0,0,NA
"33018","20190730-37-890","Alonella",2019-07-30,"37-890","9997",0,0,0,NA
"33019","20190730-37-890","Bo.Longer",2019-07-30,"37-890","1",0,0,0,NA
"33020","20190730-37-890","Cal. Naup",2019-07-30,"37-890","83",69,37.1501425704022,8.62703701322501,0.2214
"33021","20190730-37-890","Cam.rect",2019-07-30,"37-890","9996",0,0,0,NA
"33022","20190730-37-890","Cerio.sp",2019-07-30,"37-890","189",0,0,0,NA
"33023","20190730-37-890","Ch.Sphae",2019-07-30,"37-890","13",0,0,0,NA
"33024","20190730-37-890","Clad eggs",2019-07-30,"37-890","993",44,23.6899459869231,21.182795930498,NA
"33025","20190730-37-890","Cop eggs",2019-07-30,"37-890","994",28,15.0754201734965,1.73701144870481,NA
"33026","20190730-37-890","Cy.Scut",2019-07-30,"37-890","154",0,0,0,NA
"33027","20190730-37-890","Cycl.Naup",2019-07-30,"37-890","82",24,12.9217887201399,2.14643613164813,0.1845
"33028","20190730-37-890","Da.G.Men",2019-07-30,"37-890","9",14,7.53771008674827,68.7349037011056,1.2592125
"33029","20190730-37-890","Da.Long",2019-07-30,"37-890","7",0,0,0,NA
"33030","20190730-37-890","Da.Parv",2019-07-30,"37-890","125",0,0,0,NA
"33031","20190730-37-890","Da.Pulex",2019-07-30,"37-890","151",0,0,0,NA
"33032","20190730-37-890","Da.Retro",2019-07-30,"37-890","5",29,15.6138280368357,98.2256995090434,1.2284625
"33033","20190730-37-890","Daph.sp",2019-07-30,"37-890","113",0,0,0,NA
"33034","20190730-37-890","Di.Ashlan",2019-07-30,"37-890","67",0,0,0,NA
"33035","20190730-37-890","Di.Minut",2019-07-30,"37-890","64",0,0,0,NA
"33036","20190730-37-890","Di.Oregon",2019-07-30,"37-890","58",0,0,0,NA
"33037","20190730-37-890","Di.Reigh",2019-07-30,"37-890","79",0,0,0,NA
"33038","20190730-37-890","Di.Sicil",2019-07-30,"37-890","55",0,0,0,NA
"33039","20190730-37-890","Di.Sicilo",2019-07-30,"37-890","61",10,5.38407863339162,34.0546572580371,1.023975
"33040","20190730-37-890","Dia.Birg",2019-07-30,"37-890","15",0,0,0,NA
"33041","20190730-37-890","Dia.Brach",2019-07-30,"37-890","187",14,7.53771008674827,29.1623490021294,0.8241
"33042","20190730-37-890","Dia.Thoma",2019-07-30,"37-890","31",0,0,0,NA
"33043","20190730-37-890","Ep.Lacus",2019-07-30,"37-890","73",0,0,0,NA
"33044","20190730-37-890","Eub.Coreg",2019-07-30,"37-890","3",132,71.0698379607694,221.774199207812,0.472671428571429
"33045","20190730-37-890","Eucyclops",2019-07-30,"37-890","43",0,0,0,NA
"33046","20190730-37-890","Eury.Affi",2019-07-30,"37-890","70",0,0,0,NA
"33047","20190730-37-890","Eury.Lam",2019-07-30,"37-890","25",0,0,0,NA
"33048","20190730-37-890","Harp.Naup",2019-07-30,"37-890","85",0,0,0,NA
"33049","20190730-37-890","Harpact",2019-07-30,"37-890","135",0,0,0,NA
"33050","20190730-37-890","Ho.Gibber",2019-07-30,"37-890","17",0,0,0,NA
"33051","20190730-37-890","Il.Spinif",2019-07-30,"37-890","150",0,0,0,NA
"33052","20190730-37-890","Le.Kindti",2019-07-30,"37-890","19",1,0.538407863339162,13.214494379037,4.3542
"33053","20190730-37-890","Li.Macrur",2019-07-30,"37-890","52",0,0,0,NA
"33054","20190730-37-890","Meso.edax",2019-07-30,"37-890","40",22,11.8449729934616,89.5159258994488,1.0009125
"33055","20190730-37-890","othercala",2019-07-30,"37-890","9993",13,6.99930222340911,19.6394267373575,0.654975
"33056","20190730-37-890","othercyclo",2019-07-30,"37-890","9992",16,8.6145258134266,12.2681518648514,0.4797
"33057","20190730-37-890","Pa.F.Pop",2019-07-30,"37-890","186",2,1.07681572667832,2.48517006944875,0.6273
"33058","20190730-37-890","rotifer",2019-07-30,"37-890","9995",80,43.072629067133,23.4993496033011,NA
"33059","20190730-37-890","S.Cal.Cp",2019-07-30,"37-890","811",0,0,0,NA
"33060","20190730-37-890","Sc.Kingi",2019-07-30,"37-890","191",0,0,0,NA
"33061","20190730-37-890","Sida.Crys",2019-07-30,"37-890","128",0,0,0,NA
"33062","20190730-37-890","Simo.Ser",2019-07-30,"37-890","168",0,0,0,NA
"33063","20190730-37-890","unkclad.d",2019-07-30,"37-890","990",0,0,0,NA
"33064","20190730-37-890","Veligers",2019-07-30,"37-890","234",131,70.5314300974303,32.7971149953051,0.16605
"33065","20190816-27-918","Ac.Harp",2019-08-16,"27-918","161",0,0,0,NA
"33066","20190816-27-918","Acan.vern",2019-08-16,"27-918","34",0,0,0,NA
"33067","20190816-27-918","Alona.sp",2019-08-16,"27-918","181",0,0,0,NA
"33068","20190816-27-918","Alonella",2019-08-16,"27-918","9997",0,0,0,NA
"33069","20190816-27-918","Bo.Longer",2019-08-16,"27-918","1",171,13.9688991853926,19.5433005953044,0.32375
"33070","20190816-27-918","Cal. Naup",2019-08-16,"27-918","83",331,27.0392142126606,7.71341946249182,0.2442
"33071","20190816-27-918","Cam.rect",2019-08-16,"27-918","9996",0,0,0,NA
"33072","20190816-27-918","Cerio.sp",2019-08-16,"27-918","189",4,0.326757875681699,0.307315149653302,0.513375
"33073","20190816-27-918","Ch.Sphae",2019-08-16,"27-918","13",3,0.245068406761274,0.215481814189942,0.2566875
"33074","20190816-27-918","Clad eggs",2019-08-16,"27-918","993",291,23.7716354558436,15.1115061250764,NA
"33075","20190816-27-918","Cop eggs",2019-08-16,"27-918","994",109,8.90415211232629,1.02308707770629,NA
"33076","20190816-27-918","Cy.Scut",2019-08-16,"27-918","154",0,0,0,NA
"33077","20190816-27-918","Cycl.Naup",2019-08-16,"27-918","82",18,1.47041044056764,0.206303670347029,0.1665
"33078","20190816-27-918","Da.G.Men",2019-08-16,"27-918","9",0,0,0,NA
"33079","20190816-27-918","Da.Long",2019-08-16,"27-918","7",0,0,0,NA
"33080","20190816-27-918","Da.Parv",2019-08-16,"27-918","125",0,0,0,NA
"33081","20190816-27-918","Da.Pulex",2019-08-16,"27-918","151",0,0,0,NA
"33082","20190816-27-918","Da.Retro",2019-08-16,"27-918","5",222,18.1350621003343,40.1372219554256,0.900096153846154
"33083","20190816-27-918","Daph.sp",2019-08-16,"27-918","113",0,0,0,NA
"33084","20190816-27-918","Di.Ashlan",2019-08-16,"27-918","67",0,0,0,NA
"33085","20190816-27-918","Di.Minut",2019-08-16,"27-918","64",6,0.490136813522548,1.42839661171204,0.78625
"33086","20190816-27-918","Di.Oregon",2019-08-16,"27-918","58",16,1.30703150272679,10.1693543642417,1.1211
"33087","20190816-27-918","Di.Reigh",2019-08-16,"27-918","79",1,0.0816894689204246,0.434180552542398,0.925
"33088","20190816-27-918","Di.Sicil",2019-08-16,"27-918","55",0,0,0,NA
"33089","20190816-27-918","Di.Sicilo",2019-08-16,"27-918","61",6,0.490136813522548,1.9536177521479,0.900333333333333
"33090","20190816-27-918","Dia.Birg",2019-08-16,"27-918","15",0,0,0,NA
"33091","20190816-27-918","Dia.Brach",2019-08-16,"27-918","187",3,0.245068406761274,0.625497961839522,0.518
"33092","20190816-27-918","Dia.Thoma",2019-08-16,"27-918","31",0,0,0,NA
"33093","20190816-27-918","Ep.Lacus",2019-08-16,"27-918","73",6,0.490136813522548,5.31824576723811,1.33816666666667
"33094","20190816-27-918","Eub.Coreg",2019-08-16,"27-918","3",0,0,0,NA
"33095","20190816-27-918","Eucyclops",2019-08-16,"27-918","43",0,0,0,NA
"33096","20190816-27-918","Eury.Affi",2019-08-16,"27-918","70",2,0.163378937840849,0.553469084875426,0.74
"33097","20190816-27-918","Eury.Lam",2019-08-16,"27-918","25",0,0,0,NA
"33098","20190816-27-918","Harp.Naup",2019-08-16,"27-918","85",0,0,0,NA
"33099","20190816-27-918","Harpact",2019-08-16,"27-918","135",0,0,0,NA
"33100","20190816-27-918","Ho.Gibber",2019-08-16,"27-918","17",0,0,0,NA
"33101","20190816-27-918","Il.Spinif",2019-08-16,"27-918","150",0,0,0,NA
"33102","20190816-27-918","Le.Kindti",2019-08-16,"27-918","19",5,0.408447344602123,4.382623651406,2.6825
"33103","20190816-27-918","Li.Macrur",2019-08-16,"27-918","52",0,0,0,NA
"33104","20190816-27-918","Meso.edax",2019-08-16,"27-918","40",6,0.490136813522548,2.20276760277156,0.857166666666667
"33105","20190816-27-918","othercala",2019-08-16,"27-918","9993",26,2.12392619193104,3.82946369441011,0.507415865384615
"33106","20190816-27-918","othercyclo",2019-08-16,"27-918","9992",30,2.45068406761274,2.78080706718807,0.430545454545455
"33107","20190816-27-918","Pa.F.Pop",2019-08-16,"27-918","186",0,0,0,NA
"33108","20190816-27-918","rotifer",2019-08-16,"27-918","9995",2765,225.871381564974,103.291350392273,NA
"33109","20190816-27-918","S.Cal.Cp",2019-08-16,"27-918","811",0,0,0,NA
"33110","20190816-27-918","Sc.Kingi",2019-08-16,"27-918","191",0,0,0,NA
"33111","20190816-27-918","Sida.Crys",2019-08-16,"27-918","128",0,0,0,NA
"33112","20190816-27-918","Simo.Ser",2019-08-16,"27-918","168",0,0,0,NA
"33113","20190816-27-918","unkclad.d",2019-08-16,"27-918","990",0,0,0,NA
"33114","20190816-27-918","Veligers",2019-08-16,"27-918","234",691,56.4474230240134,26.2480517061662,0.13875
"33115","20190816-37-890","Ac.Harp",2019-08-16,"37-890","161",0,0,0,NA
"33116","20190816-37-890","Acan.vern",2019-08-16,"37-890","34",12,5.70460237812196,27.8620080952454,0.8979
"33117","20190816-37-890","Alona.sp",2019-08-16,"37-890","181",0,0,0,NA
"33118","20190816-37-890","Alonella",2019-08-16,"37-890","9997",0,0,0,NA
"33119","20190816-37-890","Bo.Longer",2019-08-16,"37-890","1",2,0.950767063020327,1.63605856755153,0.35055
"33120","20190816-37-890","Cal. Naup",2019-08-16,"37-890","83",82,38.9814495838334,6.66427564213147,0.1845
"33121","20190816-37-890","Cam.rect",2019-08-16,"37-890","9996",0,0,0,NA
"33122","20190816-37-890","Cerio.sp",2019-08-16,"37-890","189",0,0,0,NA
"33123","20190816-37-890","Ch.Sphae",2019-08-16,"37-890","13",16,7.60613650416262,7.86750963459281,0.27675
"33124","20190816-37-890","Clad eggs",2019-08-16,"37-890","993",119,56.5706402497095,51.4201449159157,NA
"33125","20190816-37-890","Cop eggs",2019-08-16,"37-890","994",51,24.2445601070183,2.77771351296704,NA
"33126","20190816-37-890","Cy.Scut",2019-08-16,"37-890","154",0,0,0,NA
"33127","20190816-37-890","Cycl.Naup",2019-08-16,"37-890","82",80,38.0306825208131,6.3172702202353,0.1845
"33128","20190816-37-890","Da.G.Men",2019-08-16,"37-890","9",42,19.9661083234269,208.547085911878,1.44041785714286
"33129","20190816-37-890","Da.Long",2019-08-16,"37-890","7",0,0,0,NA
"33130","20190816-37-890","Da.Parv",2019-08-16,"37-890","125",0,0,0,NA
"33131","20190816-37-890","Da.Pulex",2019-08-16,"37-890","151",0,0,0,NA
"33132","20190816-37-890","Da.Retro",2019-08-16,"37-890","5",17,8.08152003567278,35.9135763586247,1.05985
"33133","20190816-37-890","Daph.sp",2019-08-16,"37-890","113",0,0,0,NA
"33134","20190816-37-890","Di.Ashlan",2019-08-16,"37-890","67",0,0,0,NA
"33135","20190816-37-890","Di.Minut",2019-08-16,"37-890","64",0,0,0,NA
"33136","20190816-37-890","Di.Oregon",2019-08-16,"37-890","58",0,0,0,NA
"33137","20190816-37-890","Di.Reigh",2019-08-16,"37-890","79",0,0,0,NA
"33138","20190816-37-890","Di.Sicil",2019-08-16,"37-890","55",0,0,0,NA
"33139","20190816-37-890","Di.Sicilo",2019-08-16,"37-890","61",12,5.70460237812196,39.3667342223324,1.02705
"33140","20190816-37-890","Dia.Birg",2019-08-16,"37-890","15",0,0,0,NA
"33141","20190816-37-890","Dia.Brach",2019-08-16,"37-890","187",103,48.9645037455468,191.892361403934,0.8379375
"33142","20190816-37-890","Dia.Thoma",2019-08-16,"37-890","31",0,0,0,NA
"33143","20190816-37-890","Ep.Lacus",2019-08-16,"37-890","73",0,0,0,NA
"33144","20190816-37-890","Eub.Coreg",2019-08-16,"37-890","3",109,51.8168049346078,183.194597569656,0.46494
"33145","20190816-37-890","Eucyclops",2019-08-16,"37-890","43",0,0,0,NA
"33146","20190816-37-890","Eury.Affi",2019-08-16,"37-890","70",0,0,0,NA
"33147","20190816-37-890","Eury.Lam",2019-08-16,"37-890","25",0,0,0,NA
"33148","20190816-37-890","Harp.Naup",2019-08-16,"37-890","85",0,0,0,NA
"33149","20190816-37-890","Harpact",2019-08-16,"37-890","135",0,0,0,NA
"33150","20190816-37-890","Ho.Gibber",2019-08-16,"37-890","17",0,0,0,NA
"33151","20190816-37-890","Il.Spinif",2019-08-16,"37-890","150",0,0,0,NA
"33152","20190816-37-890","Le.Kindti",2019-08-16,"37-890","19",1,0.475383531510163,4.04190772806918,2.4723
"33153","20190816-37-890","Li.Macrur",2019-08-16,"37-890","52",0,0,0,NA
"33154","20190816-37-890","Meso.edax",2019-08-16,"37-890","40",56,26.6214777645692,163.883228431036,0.9594
"33155","20190816-37-890","othercala",2019-08-16,"37-890","9993",11,5.2292188466118,11.7449534919119,0.53505
"33156","20190816-37-890","othercyclo",2019-08-16,"37-890","9992",10,4.75383531510164,6.67131659590683,0.4797
"33157","20190816-37-890","Pa.F.Pop",2019-08-16,"37-890","186",0,0,0,NA
"33158","20190816-37-890","rotifer",2019-08-16,"37-890","9995",65,30.8999295481606,8.40430545356818,NA
"33159","20190816-37-890","S.Cal.Cp",2019-08-16,"37-890","811",0,0,0,NA
"33160","20190816-37-890","Sc.Kingi",2019-08-16,"37-890","191",0,0,0,NA
"33161","20190816-37-890","Sida.Crys",2019-08-16,"37-890","128",0,0,0,NA
"33162","20190816-37-890","Simo.Ser",2019-08-16,"37-890","168",0,0,0,NA
"33163","20190816-37-890","unkclad.d",2019-08-16,"37-890","990",0,0,0,NA
"33164","20190816-37-890","Veligers",2019-08-16,"37-890","234",0,0,0,NA
"33165","20190830-27-918","Ac.Harp",2019-08-30,"27-918","161",0,0,0,NA
"33166","20190830-27-918","Acan.vern",2019-08-30,"27-918","34",0,0,0,NA
"33167","20190830-27-918","Alona.sp",2019-08-30,"27-918","181",0,0,0,NA
"33168","20190830-27-918","Alonella",2019-08-30,"27-918","9997",0,0,0,NA
"33169","20190830-27-918","Bo.Longer",2019-08-30,"27-918","1",123,1.82769206942122,2.17754508627643,0.334798611111111
"33170","20190830-27-918","Cal. Naup",2019-08-30,"27-918","83",836,12.4223623580174,2.34242558392171,0.1887
"33171","20190830-27-918","Cam.rect",2019-08-30,"27-918","9996",0,0,0,NA
"33172","20190830-27-918","Cerio.sp",2019-08-30,"27-918","189",3,0.0445778553517371,0.0303763925742231,0.407
"33173","20190830-27-918","Ch.Sphae",2019-08-30,"27-918","13",2,0.0297185702344914,0.0268836422903513,0.24975
"33174","20190830-27-918","Clad eggs",2019-08-30,"27-918","993",218,3.23932415555956,2.13230444246773,NA
"33175","20190830-27-918","Cop eggs",2019-08-30,"27-918","994",210,3.1204498746216,0.388008624838543,NA
"33176","20190830-27-918","Cy.Scut",2019-08-30,"27-918","154",0,0,0,NA
"33177","20190830-27-918","Cycl.Naup",2019-08-30,"27-918","82",18,0.267467132110423,0.0380040282802788,0.1665
"33178","20190830-27-918","Da.G.Men",2019-08-30,"27-918","9",1,0.0148592851172457,0.273697213621276,1.776
"33179","20190830-27-918","Da.Long",2019-08-30,"27-918","7",0,0,0,NA
"33180","20190830-27-918","Da.Parv",2019-08-30,"27-918","125",0,0,0,NA
"33181","20190830-27-918","Da.Pulex",2019-08-30,"27-918","151",0,0,0,NA
"33182","20190830-27-918","Da.Retro",2019-08-30,"27-918","5",91,1.35219494566936,4.46889166360699,1.03291666666667
"33183","20190830-27-918","Daph.sp",2019-08-30,"27-918","113",0,0,0,NA
"33184","20190830-27-918","Di.Ashlan",2019-08-30,"27-918","67",0,0,0,NA
"33185","20190830-27-918","Di.Minut",2019-08-30,"27-918","64",42,0.62408997492432,1.63875494564266,0.78625
"33186","20190830-27-918","Di.Oregon",2019-08-30,"27-918","58",4,0.0594371404689828,0.43711642061454,1.0915
"33187","20190830-27-918","Di.Reigh",2019-08-30,"27-918","79",2,0.0297185702344914,0.177602787793152,0.9805
"33188","20190830-27-918","Di.Sicil",2019-08-30,"27-918","55",0,0,0,NA
"33189","20190830-27-918","Di.Sicilo",2019-08-30,"27-918","61",2,0.0297185702344914,0.119859125899871,0.9065
"33190","20190830-27-918","Dia.Birg",2019-08-30,"27-918","15",0,0,0,NA
"33191","20190830-27-918","Dia.Brach",2019-08-30,"27-918","187",33,0.490356408869108,1.38207306644911,0.7659
"33192","20190830-27-918","Dia.Thoma",2019-08-30,"27-918","31",0,0,0,NA
"33193","20190830-27-918","Ep.Lacus",2019-08-30,"27-918","73",22,0.326904272579405,3.68536134939323,1.37105555555556
"33194","20190830-27-918","Eub.Coreg",2019-08-30,"27-918","3",1,0.0148592851172457,0.0488196352491381,0.444
"33195","20190830-27-918","Eucyclops",2019-08-30,"27-918","43",1,0.0148592851172457,0.0269751688345016,0.555
"33196","20190830-27-918","Eury.Affi",2019-08-30,"27-918","70",22,0.326904272579405,1.71512173859787,0.959533333333333
"33197","20190830-27-918","Eury.Lam",2019-08-30,"27-918","25",0,0,0,NA
"33198","20190830-27-918","Harp.Naup",2019-08-30,"27-918","85",0,0,0,NA
"33199","20190830-27-918","Harpact",2019-08-30,"27-918","135",0,0,0,NA
"33200","20190830-27-918","Ho.Gibber",2019-08-30,"27-918","17",0,0,0,NA
"33201","20190830-27-918","Il.Spinif",2019-08-30,"27-918","150",0,0,0,NA
"33202","20190830-27-918","Le.Kindti",2019-08-30,"27-918","19",32,0.475497123751862,4.79654666187693,2.594625
"33203","20190830-27-918","Li.Macrur",2019-08-30,"27-918","52",0,0,0,NA
"33204","20190830-27-918","Meso.edax",2019-08-30,"27-918","40",8,0.118874280937966,0.681256009296999,1.02058333333333
"33205","20190830-27-918","othercala",2019-08-30,"27-918","9993",58,0.861838536800251,1.70464733230379,0.552865384615385
"33206","20190830-27-918","othercyclo",2019-08-30,"27-918","9992",21,0.31204498746216,0.346224393316717,0.4218
"33207","20190830-27-918","Pa.F.Pop",2019-08-30,"27-918","186",0,0,0,NA
"33208","20190830-27-918","rotifer",2019-08-30,"27-918","9995",7026,104.401337233768,48.4037646465851,NA
"33209","20190830-27-918","S.Cal.Cp",2019-08-30,"27-918","811",0,0,0,NA
"33210","20190830-27-918","Sc.Kingi",2019-08-30,"27-918","191",0,0,0,NA
"33211","20190830-27-918","Sida.Crys",2019-08-30,"27-918","128",1,0.0148592851172457,0.0811170760835551,1.073
"33212","20190830-27-918","Simo.Ser",2019-08-30,"27-918","168",0,0,0,NA
"33213","20190830-27-918","unkclad.d",2019-08-30,"27-918","990",0,0,0,NA
"33214","20190830-27-918","Veligers",2019-08-30,"27-918","234",3264,48.50070662269,22.5528285795508,0.12025
"33215","20190830-37-890","Ac.Harp",2019-08-30,"37-890","161",0,0,0,NA
"33216","20190830-37-890","Acan.vern",2019-08-30,"37-890","34",0,0,0,NA
"33217","20190830-37-890","Alona.sp",2019-08-30,"37-890","181",0,0,0,NA
"33218","20190830-37-890","Alonella",2019-08-30,"37-890","9997",0,0,0,NA
"33219","20190830-37-890","Bo.Longer",2019-08-30,"37-890","1",0,0,0,NA
"33220","20190830-37-890","Cal. Naup",2019-08-30,"37-890","83",47,146.023273624313,29.0519082302031,0.20295
"33221","20190830-37-890","Cam.rect",2019-08-30,"37-890","9996",0,0,0,NA
"33222","20190830-37-890","Cerio.sp",2019-08-30,"37-890","189",0,0,0,NA
"33223","20190830-37-890","Ch.Sphae",2019-08-30,"37-890","13",198,615.161876119447,934.264120985884,0.3367125
"33224","20190830-37-890","Clad eggs",2019-08-30,"37-890","993",127,394.573526601868,312.306189056643,NA
"33225","20190830-37-890","Cop eggs",2019-08-30,"37-890","994",0,0,0,NA
"33226","20190830-37-890","Cy.Scut",2019-08-30,"37-890","154",0,0,0,NA
"33227","20190830-37-890","Cycl.Naup",2019-08-30,"37-890","82",11,34.1756597844137,5.67691304763768,0.1845
"33228","20190830-37-890","Da.G.Men",2019-08-30,"37-890","9",10,31.0687816221943,284.597878813101,1.30467857142857
"33229","20190830-37-890","Da.Long",2019-08-30,"37-890","7",0,0,0,NA
"33230","20190830-37-890","Da.Parv",2019-08-30,"37-890","125",0,0,0,NA
"33231","20190830-37-890","Da.Pulex",2019-08-30,"37-890","151",0,0,0,NA
"33232","20190830-37-890","Da.Retro",2019-08-30,"37-890","5",0,0,0,NA
"33233","20190830-37-890","Daph.sp",2019-08-30,"37-890","113",0,0,0,NA
"33234","20190830-37-890","Di.Ashlan",2019-08-30,"37-890","67",0,0,0,NA
"33235","20190830-37-890","Di.Minut",2019-08-30,"37-890","64",0,0,0,NA
"33236","20190830-37-890","Di.Oregon",2019-08-30,"37-890","58",0,0,0,NA
"33237","20190830-37-890","Di.Reigh",2019-08-30,"37-890","79",0,0,0,NA
"33238","20190830-37-890","Di.Sicil",2019-08-30,"37-890","55",0,0,0,NA
"33239","20190830-37-890","Di.Sicilo",2019-08-30,"37-890","61",2,6.21375632443886,54.0856850312683,1.107
"33240","20190830-37-890","Dia.Birg",2019-08-30,"37-890","15",0,0,0,NA
"33241","20190830-37-890","Dia.Brach",2019-08-30,"37-890","187",25,77.6719540554857,322.53790415311,0.825218181818182
"33242","20190830-37-890","Dia.Thoma",2019-08-30,"37-890","31",0,0,0,NA
"33243","20190830-37-890","Ep.Lacus",2019-08-30,"37-890","73",0,0,0,NA
"33244","20190830-37-890","Eub.Coreg",2019-08-30,"37-890","3",31,96.3132230288023,282.161007712362,0.426985714285714
"33245","20190830-37-890","Eucyclops",2019-08-30,"37-890","43",0,0,0,NA
"33246","20190830-37-890","Eury.Affi",2019-08-30,"37-890","70",0,0,0,NA
"33247","20190830-37-890","Eury.Lam",2019-08-30,"37-890","25",0,0,0,NA
"33248","20190830-37-890","Harp.Naup",2019-08-30,"37-890","85",0,0,0,NA
"33249","20190830-37-890","Harpact",2019-08-30,"37-890","135",0,0,0,NA
"33250","20190830-37-890","Ho.Gibber",2019-08-30,"37-890","17",0,0,0,NA
"33251","20190830-37-890","Il.Spinif",2019-08-30,"37-890","150",0,0,0,NA
"33252","20190830-37-890","Le.Kindti",2019-08-30,"37-890","19",0,0,0,NA
"33253","20190830-37-890","Li.Macrur",2019-08-30,"37-890","52",0,0,0,NA
"33254","20190830-37-890","Meso.edax",2019-08-30,"37-890","40",12,37.2825379466332,145.117768160505,0.8241
"33255","20190830-37-890","othercala",2019-08-30,"37-890","9993",6,18.6412689733166,43.7873477573512,0.581175
"33256","20190830-37-890","othercyclo",2019-08-30,"37-890","9992",1,3.10687816221943,4.25381852270583,0.4797
"33257","20190830-37-890","Pa.F.Pop",2019-08-30,"37-890","186",0,0,0,NA
"33258","20190830-37-890","rotifer",2019-08-30,"37-890","9995",11,34.1756597844137,16.1309114182433,NA
"33259","20190830-37-890","S.Cal.Cp",2019-08-30,"37-890","811",0,0,0,NA
"33260","20190830-37-890","Sc.Kingi",2019-08-30,"37-890","191",0,0,0,NA
"33261","20190830-37-890","Sida.Crys",2019-08-30,"37-890","128",0,0,0,NA
"33262","20190830-37-890","Simo.Ser",2019-08-30,"37-890","168",0,0,0,NA
"33263","20190830-37-890","unkclad.d",2019-08-30,"37-890","990",0,0,0,NA
"33264","20190830-37-890","Veligers",2019-08-30,"37-890","234",0,0,0,NA
"33265","20190910-27-918","Ac.Harp",2019-09-10,"27-918","161",0,0,0,NA
"33266","20190910-27-918","Acan.vern",2019-09-10,"27-918","34",0,0,0,NA
"33267","20190910-27-918","Alona.sp",2019-09-10,"27-918","181",0,0,0,NA
"33268","20190910-27-918","Alonella",2019-09-10,"27-918","9997",0,0,0,NA
"33269","20190910-27-918","Bo.Longer",2019-09-10,"27-918","1",142,4.1997157679689,6.4327274868384,0.3459375
"33270","20190910-27-918","Cal. Naup",2019-09-10,"27-918","83",108,3.19415002070874,0.648121084095133,0.20295
"33271","20190910-27-918","Cam.rect",2019-09-10,"27-918","9996",0,0,0,NA
"33272","20190910-27-918","Cerio.sp",2019-09-10,"27-918","189",0,0,0,NA
"33273","20190910-27-918","Ch.Sphae",2019-09-10,"27-918","13",28,0.828112968331895,1.06116667283614,0.304425
"33274","20190910-27-918","Clad eggs",2019-09-10,"27-918","993",80,2.36603705237684,1.7792243728316,NA
"33275","20190910-27-918","Cop eggs",2019-09-10,"27-918","994",127,3.75608382064824,0.433685719061729,NA
"33276","20190910-27-918","Cy.Scut",2019-09-10,"27-918","154",0,0,0,NA
"33277","20190910-27-918","Cycl.Naup",2019-09-10,"27-918","82",26,0.768962042022474,0.10673016761225,0.16605
"33278","20190910-27-918","Da.G.Men",2019-09-10,"27-918","9",0,0,0,NA
"33279","20190910-27-918","Da.Long",2019-09-10,"27-918","7",0,0,0,NA
"33280","20190910-27-918","Da.Parv",2019-09-10,"27-918","125",0,0,0,NA
"33281","20190910-27-918","Da.Pulex",2019-09-10,"27-918","151",0,0,0,NA
"33282","20190910-27-918","Da.Retro",2019-09-10,"27-918","5",0,0,0,NA
"33283","20190910-27-918","Daph.sp",2019-09-10,"27-918","113",0,0,0,NA
"33284","20190910-27-918","Di.Ashlan",2019-09-10,"27-918","67",0,0,0,NA
"33285","20190910-27-918","Di.Minut",2019-09-10,"27-918","64",6,0.177452778928263,0.536575948009349,0.79335
"33286","20190910-27-918","Di.Oregon",2019-09-10,"27-918","58",8,0.236603705237684,1.75249946263201,1.0947
"33287","20190910-27-918","Di.Reigh",2019-09-10,"27-918","79",0,0,0,NA
"33288","20190910-27-918","Di.Sicil",2019-09-10,"27-918","55",0,0,0,NA
"33289","20190910-27-918","Di.Sicilo",2019-09-10,"27-918","61",0,0,0,NA
"33290","20190910-27-918","Dia.Birg",2019-09-10,"27-918","15",0,0,0,NA
"33291","20190910-27-918","Dia.Brach",2019-09-10,"27-918","187",1,0.0295754631547105,0.126344473760228,0.8487
"33292","20190910-27-918","Dia.Thoma",2019-09-10,"27-918","31",0,0,0,NA
"33293","20190910-27-918","Ep.Lacus",2019-09-10,"27-918","73",0,0,0,NA
